Time,Data,Simulation
84.266,14.100000000000001,3.8112134875765458
84.268,13.8,4.0366981762693985
84.27,13.5,4.260521666825999
84.272,13.3,4.482640091233474
84.274,13.0,4.7030099190400225
84.276,12.7,4.921587965883139
84.278,12.4,5.1383314019559
84.28,12.1,5.353197760390844
84.282,12.0,5.566144945584493
84.284,11.7,5.777131241431563
84.286,11.3,5.986115319481476
84.288,11.0,6.193056247028699
84.29,10.7,6.397913495108502
84.292,10.4,6.6006469464102535
84.294,10.1,6.80121690311966
84.296,9.8,6.999584094662196
84.298,9.5,7.19570968535966
84.3,9.2,7.389555282010849
84.302,8.9,7.581082941369481
84.304,8.5,7.770255177531023
84.306,8.2,7.957034969238993
84.308,7.9,8.141385767084788
84.31,7.699999999999999,8.323271500612446
84.312,7.300000000000001,8.502656585338318
84.314,7.1,8.679505929660943
84.316,6.699999999999999,8.853784941671881
84.318,6.4,9.025459535877355
84.32,6.1,9.194496139806699
84.322,5.800000000000001,9.3608617005183
84.324,5.4,9.524523691012154
84.326,5.1,9.685450116526354
84.328,4.8,9.843609520727556
84.33,4.6,9.998970991804294
84.332,4.3,10.151504168441367
84.334,4.0,10.301179245685127
84.336,3.8,10.447966980707811
84.338,3.5,10.591838698450568
84.34,3.3,10.732766297154281
84.342,3.0,10.870722253786052
84.344,2.7,11.005679629342039
84.346,2.5,11.137612074035339
84.348,2.3,11.266493832376279
84.35,2.0,11.392299748126963
84.352,1.7999999999999998,11.51500526913833
84.354,1.5999999999999996,11.634586452076563
84.356,1.4,11.751019967021866
84.358,1.2000000000000002,11.864283101947494
84.36,1.1,11.974353767085143
84.362,0.8999999999999999,12.081210499161193
84.364,0.7999999999999998,12.184832465511022
84.366,0.7000000000000002,12.285199468077002
84.368,0.6000000000000001,12.382291947275965
84.37,0.6000000000000001,12.476090985742768
84.372,0.5,12.566578311955134
84.374,0.5,12.65373630372667
84.376,0.3999999999999999,12.73754799157436
84.378,0.5,12.81799706196496
84.38,0.5,12.895067860428641
84.382,0.5,12.968745394545579
84.384,0.5,13.039015336809255
84.386,0.5,13.105864027356409
84.388,0.5,13.169278476568396
84.39,0.5,13.229246367547525
84.392,0.5,13.28575605845932
84.394,0.3999999999999999,13.338796584745177
84.396,0.5,13.388357661208195
84.398,0.5,13.434429683964243
84.4,0.6000000000000001,13.47700373226443
84.402,0.6000000000000001,13.516071570184351
84.404,0.6000000000000001,13.551625648184922
84.406,0.5,13.583659104538537
84.408,0.5,13.612165766623773
84.41,0.6000000000000001,13.637140152089833
84.412,0.6000000000000001,13.658577469886543
84.414,0.6000000000000001,13.67647362116228
84.416,0.7000000000000002,13.690825200030536
84.418,0.7000000000000002,13.701629494202328
84.42,0.7000000000000002,13.70888448548616
84.422,0.7000000000000002,13.712588850155747
84.424,0.7000000000000002,13.71274195918396
84.426,0.7000000000000002,13.709343878344237
84.428,0.7999999999999998,13.702395368178937
84.43,0.7999999999999998,13.691897883834578
84.432,0.7999999999999998,13.677853574764613
84.434,0.7999999999999998,13.660265284298477
84.436,0.8999999999999999,13.639136549078417
84.438,0.8999999999999999,13.614471598364023
84.44,0.8999999999999999,13.58627535320268
84.442,0.8999999999999999,13.554553425468743
84.444,0.8999999999999999,13.51931211677087
84.446,0.8999999999999999,13.48055841722499
84.448,1.0,13.43830000409728
84.45,1.0,13.392545240315757
84.452,1.0,13.343303172847557
84.454,1.0,13.290583530947597
84.456,1.0,13.23439672427653
84.458,1.0,13.174753840884673
84.46,1.0,13.111666645068702
84.462,1.1,13.045147575098786
84.464,1.1,12.975209740811865
84.466,1.2000000000000002,12.901866921079563
84.468,1.2000000000000002,12.825133561147567
84.47,1.2000000000000002,12.745024769841795
84.472,1.2000000000000002,12.661556316651039
84.474,1.2000000000000002,12.574744628682488
84.476,1.2000000000000002,12.484606787484664
84.478,1.2000000000000002,12.39116052574907
84.48,1.2000000000000002,12.294424223886152
84.482,1.2999999999999998,12.194416906469662
84.484,1.2999999999999998,12.091158238562013
84.486,1.2999999999999998,11.984668521915651
84.488,1.2999999999999998,11.874968691044051
84.49,1.2999999999999998,11.76208030917609
84.492,1.2999999999999998,11.646025564088456
84.494,1.2999999999999998,11.52682726380896
84.496,1.2999999999999998,11.40450883220599
84.498,1.4,11.279094304458022
84.5,1.4,11.150608322395714
84.502,1.4,11.019076129732944
84.504,1.4,10.884523567180278
84.506,1.4,10.74697706743279
84.508,1.4,10.606463650049903
84.51,1.4,10.463010916220211
84.512,1.4,10.316647043402643
84.514,1.4,10.167400779862959
84.516,1.5,10.015301439097907
84.518,1.5,9.860378894138048
84.52,1.5,9.702663571749305
84.522,1.5,9.54218644652517
84.524,1.5,9.37897903486005
84.526,1.5,9.213073388826174
84.528,1.5,9.044502089937204
84.53,1.5999999999999996,8.8732982428135
84.532,1.7000000000000002,8.699495468731142
84.534,1.7999999999999998,8.523127899078448
84.536,2.0,8.34423016871088
84.538,2.2,8.162837409193797
84.54,2.4000000000000004,7.978985241956889
84.542,2.5999999999999996,7.792709771350589
84.544,3.0,7.604047577593645
84.546,3.3,7.413035709636636
84.548,3.7,7.2197116779313655
84.55,4.0,7.0241134470948765
84.552,4.5,6.826279428493932
84.554,4.8,6.626248472739424
84.556,5.2,6.424059862079164
84.558,5.5,6.219753302715752
84.56,5.9,6.013368917038704
84.562,6.4,5.804947235758906
84.564,6.800000000000001,5.594529189972984
84.566,7.300000000000001,5.382156103146416
84.568,7.699999999999999,5.167869683003149
84.57,8.0,4.951712013350158
84.572,8.3,4.733725545825416
84.574,8.7,4.513953091556753
84.576,9.0,4.292437812760871
84.578,9.4,4.069223214270602
84.58,9.8,3.844353134977679
84.582,10.1,3.617871739220986
84.584,10.4,3.389823508108126
84.586,10.8,3.1602532307572635
84.588,11.0,2.9292059954899723
84.59,11.3,2.6967271809625992
84.592,11.6,2.4628624472228906
84.594,11.8,2.227657726723274
84.596,12.1,1.991159215278003
84.598,12.3,1.7534133629507673
84.6,12.5,1.5144668649046884
84.602,12.7,1.2743666522017152
84.604,12.9,1.0331598825378276
84.606,13.1,0.7908939309464942
84.608,13.3,0.547616380457179
84.61,13.5,0.3033750126951714
84.612,13.7,0.058217798455638396
84.614,13.8,0.0
84.616,14.0,0.0
84.618,14.2,0.0
84.62,14.3,0.0
84.622,14.5,0.0
84.624,14.5,0.0
84.626,14.7,0.0
84.628,14.8,0.0
84.63,14.899999999999999,0.0
84.632,15.0,0.0
84.634,15.100000000000001,0.0
84.636,15.100000000000001,0.0
84.638,15.2,0.0
84.64,15.2,0.0
84.642,15.3,0.0
84.644,15.399999999999999,0.0
84.646,15.399999999999999,0.0
84.648,15.5,0.0
84.65,15.5,0.0
84.652,15.5,0.0
84.654,15.5,0.0
84.656,15.5,0.0
84.658,15.5,0.0
84.66,15.5,0.0
84.662,15.5,0.0
84.664,15.5,0.0
84.666,15.5,0.0
84.668,15.5,0.0
84.67,15.399999999999999,0.0
84.672,15.3,0.0
84.674,15.2,0.0
84.676,15.2,0.0
84.678,15.100000000000001,0.0
84.68,15.100000000000001,0.0
84.682,15.0,0.0
84.684,14.899999999999999,0.17375025646346046
84.686,14.8,0.4182238551295111
84.688,14.7,0.661745889854641
84.69,14.5,0.9042685834214622
84.692,14.399999999999999,1.145744357357227
84.694,14.3,1.3861258413074409
84.696,14.100000000000001,1.6253658823812314
84.698,14.0,1.8634175544356506
84.7,13.899999999999999,2.1002341673126477
84.702,13.7,2.335769276041843
84.704,13.5,2.5699766899768175
84.706,13.3,2.8028104818784505
84.708,13.1,3.0342249969582733
84.71,12.9,3.2641748618500235
84.712,12.7,3.4926149935228143
84.714,12.5,3.719500608148611
84.716,12.3,3.944787229892801
84.718,12.1,4.168430699641092
84.72,11.8,4.390387183675121
84.722,11.6,4.61061318226627
84.724,11.3,4.829065538200656
84.726,11.0,5.045701445247396
84.728,10.7,5.260478456540384
84.73,10.4,5.473354492886249
84.732,10.1,5.6842878510103505
84.734,9.8,5.893237211711729
84.736,9.4,6.100161647939488
84.738,9.0,6.305020632802088
84.74,8.6,6.507774047481313
84.742,8.3,6.708382189063046
84.744,7.9,6.906805778296045
84.746,7.6,7.1030059672512795
84.748,7.199999999999999,7.296944346893728
84.75,6.800000000000001,7.488582954577365
84.752,6.4,7.67788428143688
84.754,5.9,7.864811279687651
84.756,5.5,8.049327369844347
84.758,5.1,8.231396447832601
84.76,4.7,8.410982892004988
84.762,4.3,8.58805157007122
84.764,4.0,8.762567845918019
84.766,3.7,8.934497586329515
84.768,3.3,9.103807167617662
84.77,3.0,9.270463482139181
84.772,2.5999999999999996,9.434433944709449
84.774,2.3,9.59568649892239
84.776,2.0999999999999996,9.7541896233529
84.778,1.9000000000000004,9.909912337659481
84.78,1.7999999999999998,10.062824208572394
84.782,1.7000000000000002,10.212895355784005
84.784,1.5999999999999996,10.360096457719099
84.786,1.5,10.504398757194718
84.788,1.5,10.645774066977433
84.79,1.5,10.784194775218241
84.792,1.5,10.919633850774098
84.794,1.4,11.052064848423546
84.796,1.5,11.181461913957829
84.798,1.4,11.307799789155977
84.8,1.5,11.431053816650838
84.802,1.5,11.551199944668687
84.804,1.4,11.668214731650334
84.806,1.4,11.782075350760287
84.808,1.2999999999999998,11.892759594267698
84.81,1.4,12.000245877806698
84.812,1.2999999999999998,12.104513244521884
84.814,1.4,12.20554136908425
84.816,1.2999999999999998,12.303310561584372
84.818,1.4,12.397801771308263
84.82,1.2999999999999998,12.488996590382325
84.822,1.2999999999999998,12.576877257293816
84.824,1.2999999999999998,12.661426660291541
84.826,1.2000000000000002,12.742628340654626
84.828,1.2000000000000002,12.820466495835184
84.83,1.2000000000000002,12.894925982479009
84.832,1.2999999999999998,12.96599231931349
84.834,1.2999999999999998,13.033651689908032
84.836,1.2000000000000002,13.097890945310462
84.838,1.2000000000000002,13.15869760655008
84.84,1.2000000000000002,13.216059867011875
84.842,1.2000000000000002,13.269966594685057
84.844,1.1,13.320407334277611
84.846,1.1,13.36737230920118
84.848,1.2000000000000002,13.410852423428466
84.85,1.2000000000000002,13.450839263216507
84.852,1.1,13.487325098699369
84.854,1.1,13.520302885351947
84.856,1.0,13.549766265319585
84.858,1.0,13.575709568616416
84.86,1.0,13.598127814193592
84.862,1.0,13.617016710873429
84.864,1.0,13.632372658151803
84.866,1.0,13.644192746869349
84.868,1.0,13.652474759748893
84.87,0.8999999999999999,13.657217171800877
84.872,0.8999999999999999,13.658419150596627
84.874,0.8999999999999999,13.656080556408384
84.876,0.7999999999999998,13.650201942217205
84.878,0.7999999999999998,13.64078455358801
84.88,0.7999999999999998,13.627830328412044
84.882,0.7999999999999998,13.611341896517315
84.884,0.7999999999999998,13.591322579145576
84.886,0.7999999999999998,13.567776388297684
84.888,0.7999999999999998,13.540708025947088
84.89,0.7000000000000002,13.510122883119578
84.892,0.6000000000000001,13.476027038842386
84.894,0.6000000000000001,13.438427258961948
84.896,0.6000000000000001,13.397330994827648
84.898,0.7000000000000002,13.352746381846579
84.9,0.6000000000000001,13.304682237905485
84.902,0.6000000000000001,13.253148061663756
84.904,0.6000000000000001,13.19815403071225
84.906,0.6000000000000001,13.139710999604674
84.908,0.5,13.07783049775928
84.91,0.5,13.01252472722693
84.912,0.5,12.943806560333426
84.914,0.5,12.871689537193113
84.916,0.5,12.796187863089441
84.918,0.5,12.717316405731454
84.92,0.5,12.635090692382994
84.922,0.5,12.549526906859331
84.924,0.5,12.46064188640192
84.926,0.3999999999999999,12.368453118427158
84.928,0.3999999999999999,12.272978737143546
84.93,0.3999999999999999,12.174237520049077
84.932,0.5,12.072248884304363
84.934,0.5,11.967032882975145
84.936,0.5,11.858610201157497
84.938,0.5,11.74700215198052
84.94,0.3999999999999999,11.632230672479782
84.942,0.3999999999999999,11.514318319355969
84.944,0.5,11.393288264613098
84.946,0.6000000000000001,11.269164291068934
84.948,0.7000000000000002,11.141970787753436
84.95,0.7999999999999998,11.01173274518896
84.952,0.8999999999999999,10.878475750544403
84.954,1.0,10.742225982680324
84.956,1.2000000000000002,10.603010207078272
84.958,1.4,10.460855770646
84.96,1.5,10.315790596416795
84.962,1.7000000000000002,10.167843178135692
84.964,1.9000000000000004,10.017042574723684
84.966,2.2,9.863418404639479
84.968,2.5,9.70700084013093
84.97,2.7,9.547820601366869
84.972,2.9000000000000004,9.385908950470077
84.974,3.2,9.221297685442929
84.976,3.4000000000000004,9.054019133976137
84.978,3.7,8.884106147162298
84.98,3.9000000000000004,8.71159209310546
84.982,4.2,8.536510850416612
84.984,4.5,8.358896801617906
84.986,4.8,8.178784826446417
84.988,5.1,7.996210295046887
84.99,5.3,7.811209061077348
84.992,5.6,7.623817454717996
84.994,5.9,7.434072275572321
84.996,6.300000000000001,7.242010785485484
84.998,6.6,7.0476707012698405
85.0,6.9,6.851090187326248
85.002,7.199999999999999,6.652307848187187
85.004,7.5,6.451362720971069
85.006,7.800000000000001,6.248294267736158
85.008,8.0,6.043142367760971
85.01,8.3,5.835947309740207
85.012,8.7,5.626749783884273
85.014,9.0,5.415590873950152
85.016,9.3,5.202512049192341
85.018,9.6,4.987555156221576
85.02,10.0,4.770762410799962
85.022,10.2,4.55217638956087
85.024,10.5,4.33184002164106
85.026,10.8,4.1097965802559875
85.028,11.2,3.8860896741952766
85.03,11.5,3.660763239258808
85.032,11.8,3.433861529609712
85.034,12.1,3.2054291090761464
85.036,12.3,2.9755108423895362
85.038,12.5,2.7441518863461534
85.04,12.8,2.5113976809230496
85.042,13.1,2.2772939403357237
85.044,13.3,2.0418866440242236
85.046,13.600000000000001,1.8052220275992805
85.048,13.899999999999999,1.5673465737356131
85.05,14.100000000000001,1.3283070029989394
85.052,14.399999999999999,1.0881502646388055
85.054,14.600000000000001,0.8469235273341826
85.056,14.8,0.6046741698781651
85.058,15.0,0.36144977183443366
85.06,15.2,0.11729810415214424
85.062,15.399999999999999,0.0
85.064,15.600000000000001,0.0
85.066,15.8,0.0
85.068,16.0,0.0
85.07,16.1,0.0
85.072,16.3,0.0
85.074,16.3,0.0
85.076,16.4,0.0
85.078,16.5,0.0
85.08,16.6,0.0
85.082,16.8,0.0
85.084,16.8,0.0
85.086,17.0,0.0
85.088,17.0,0.0
85.09,17.1,0.0
85.092,17.1,0.0
85.094,17.2,0.0
85.096,17.2,0.0
85.098,17.3,0.0
85.1,17.3,0.0
85.102,17.3,0.0
85.104,17.3,0.0
85.106,17.2,0.0
85.108,17.2,0.0
85.11,17.2,0.0
85.112,17.2,0.0
85.114,17.2,0.0
85.116,17.2,0.0
85.118,17.1,0.0
85.12,17.0,0.0
85.122,16.9,0.0
85.124,16.8,0.0
85.126,16.7,0.0
85.128,16.6,0.0
85.13,16.6,0.0
85.132,16.5,0.08755759984461625
85.134,16.3,0.33156524898799583
85.136,16.3,0.5746383624185488
85.138,16.1,0.8167292503596045
85.14,15.899999999999999,1.0577904183964133
85.142,15.8,1.2977745768335698
85.144,15.600000000000001,1.536634650009598
85.146,15.399999999999999,1.7743237855820253
85.148,15.2,2.0107953637485854
85.15,15.0,2.246003006430025
85.152,14.8,2.4799005863923167
85.154,14.600000000000001,2.7124422363332132
85.156,14.3,2.943582357899513
85.158,14.100000000000001,3.173275630648453
85.16,13.899999999999999,3.4014770209660137
85.162,13.600000000000001,3.628141790910748
85.164,13.4,3.8532255069964227
85.166,13.1,4.0766840489259115
85.168,12.8,4.298473618245682
85.17,12.6,4.518550746933851
85.172,12.3,4.736872305934069
85.174,12.1,4.953395513605166
85.176,11.8,5.168077944099353
85.178,11.5,5.380877535680946
85.18,11.2,5.591752598956227
85.182,10.9,5.800661825027061
85.184,10.6,6.007564293579809
85.186,10.3,6.2124194808810556
85.188,10.0,6.415187267692384
85.19,9.6,6.615827947115486
85.192,9.3,6.814302232339889
85.194,9.0,7.010571264305285
85.196,8.7,7.204596619289353
85.198,8.4,7.3963403163942685
85.2,8.1,7.585764824943535
85.202,7.9,7.772833071799672
85.204,7.6,7.957508448576861
85.206,7.199999999999999,8.139754818759847
85.208,6.9,8.319536524739268
85.21,6.6,8.496818394738398
85.212,6.300000000000001,8.671565749642358
85.214,6.0,8.843744409739388
85.216,5.699999999999999,9.013320701350391
85.218,5.4,9.180261463357196
85.22,5.1,9.344534053638881
85.222,4.8,9.50610635539327
85.224,4.5,9.664946783353773
85.226,4.2,9.821024289910389
85.228,3.9000000000000004,9.97430837111305
85.23,3.7,10.124769072567164
85.232,3.5,10.272376995229541
85.234,3.3,10.417103301084186
85.236,3.0,10.558919718707205
85.238,2.7,10.697798548728674
85.24,2.4000000000000004,10.833712669171977
85.242,2.2,10.966635540679533
85.244,2.0,11.096541211632115
85.246,1.7999999999999998,11.223404323143598
85.248,1.5999999999999996,11.347200113939468
85.25,1.4,11.467904425125871
85.252,1.2000000000000002,11.585493704832166
85.254,1.1,11.69994501273487
85.256,0.8999999999999999,11.811236024469283
85.258,0.7999999999999998,11.919345035912906
85.26,0.7000000000000002,12.024250967348149
85.262,0.6000000000000001,12.125933367509909
85.264,0.5,12.224372417503615
85.266,0.5,12.319548934600508
85.268,0.5,12.411444375915353
85.27,0.5,12.500040841953336
85.272,0.5,12.58532108003244
85.274,0.3999999999999999,12.667268487585964
85.276,0.3999999999999999,12.745867115332615
85.278,0.3999999999999999,12.821101670323852
85.28,0.3999999999999999,12.892957518860985
85.282,0.5,12.961420689290076
85.284,0.5,13.02647787466407
85.286,0.5,13.088116435277119
85.288,0.5,13.146324401074132
85.29,0.5,13.20109047392714
85.292,0.3999999999999999,13.252404029782564
85.294,0.3999999999999999,13.300255120682202
85.296,0.3999999999999999,13.344634476650505
85.298,0.5,13.38553350745198
85.3,0.6000000000000001,13.422944304220696
85.302,0.6000000000000001,13.456859640955969
85.304,0.6000000000000001,13.487272975887453
85.306,0.6000000000000001,13.51417845271095
85.308,0.6000000000000001,13.537570901690481
85.31,0.6000000000000001,13.557445840629171
85.312,0.6000000000000001,13.573799475709752
85.314,0.6000000000000001,13.586628702201496
85.316,0.7000000000000002,13.595931105035651
85.318,0.7000000000000002,13.601704959249437
85.32,0.7000000000000002,13.603949230297001
85.322,0.7000000000000002,13.602663574228574
85.324,0.7000000000000002,13.597848337737467
85.326,0.7000000000000002,13.589504558074589
85.328,0.7999999999999998,13.577633962831186
85.33,0.7999999999999998,13.562238969588774
85.332,0.7999999999999998,13.543322685437392
85.334,0.8999999999999999,13.52088890636226
85.336,0.8999999999999999,13.494942116497198
85.338,0.8999999999999999,13.465487487247286
85.34,0.8999999999999999,13.432530876280346
85.342,0.8999999999999999,13.396078826384892
85.344,0.8999999999999999,13.356138564198497
85.346,1.0,13.31271799880549
85.348,1.0,13.265825720201084
85.35,1.0,13.215470997627214
85.352,1.0,13.161663777778497
85.354,1.1,13.104414682874637
85.356,1.1,13.043735008606177
85.358,1.1,12.979636721951142
85.36,1.1,12.912132458858578
85.362,1.1,12.841235521807036
85.364,1.2000000000000002,12.766959877235093
85.366,1.2000000000000002,12.689320152839228
85.368,1.2000000000000002,12.608331634748577
85.37,1.2000000000000002,12.52401026457297
85.372,1.2000000000000002,12.436372636319058
85.374,1.2000000000000002,12.345435993185335
85.376,1.2000000000000002,12.251218224231993
85.378,1.2000000000000002,12.153737860919689
85.38,1.2000000000000002,12.053014073529555
85.382,1.2999999999999998,11.949066667459594
85.384,1.2999999999999998,11.841916079391227
85.386,1.2999999999999998,11.731583373339419
85.388,1.2999999999999998,11.618090236581146
85.39,1.2999999999999998,11.501458975455257
85.392,1.2999999999999998,11.381712511048635
85.394,1.2999999999999998,11.258874374762648
85.396,1.2999999999999998,11.132968703752697
85.398,1.2999999999999998,11.004020236257622
85.4,1.4,10.872054306806293
85.402,1.4,10.737096841312818
85.404,1.4,10.599174352046242
85.406,1.4,10.458313932493382
85.408,1.4,10.314543252107661
85.41,1.4,10.167890550935375
85.412,1.4,10.018384634138345
85.414,1.5,9.866054866405339
85.416,1.5,9.710931166243197
85.418,1.5,9.553044000167827
85.42,1.5,9.392424376786897
85.422,1.5,9.229103840764811
85.424,1.5,9.06311446669113
85.426,1.5999999999999996,8.89448885284396
85.428,1.7000000000000002,8.723260114838267
85.43,1.7999999999999998,8.549461879181584
85.432,2.0,8.373128276727998
85.434,2.3,8.1942939360201
85.436,2.5,8.01299397654233
85.438,2.8,7.829264001876214
85.44,3.2,7.6431400927467745
85.442,3.5,7.454658799984569
85.444,3.8,7.263857137393427
85.446,4.2,7.070772574512804
85.448,4.6,6.875443029300173
85.45,5.0,6.677906860723142
85.452,5.4,6.478202861249843
85.454,5.800000000000001,6.276370249263971
85.456,6.1,6.0724486613937785
85.458,6.6,5.8664781447432075
85.46,7.0,5.6584991490524725
85.462,7.4,5.448552518777014
85.464,7.800000000000001,5.236679485072692
85.466,8.1,5.022921657715409
85.468,8.5,4.80732101694368
85.47,8.9,4.589919905211811
85.472,9.2,4.370761018882592
85.474,9.5,4.149887399847763
85.476,9.8,3.9273424270635995
85.478,10.2,3.7031698080313187
85.48,10.5,3.477413570210215
85.482,10.9,3.2501180523506585
85.484,11.2,3.021327895777345
85.486,11.4,2.791088035610417
85.488,11.7,2.5594436919113934
85.49,11.9,2.3264403607848854
85.492,12.1,2.0921238054235274
85.494,12.3,1.8565400470827924
85.496,12.5,1.6197353560173169
85.498,12.7,1.381756242365882
85.5,12.9,1.1426494469715511
85.502,13.2,0.9024619321691587
85.504,13.3,0.6612408725270066
85.506,13.5,0.419033645529189
85.508,13.600000000000001,0.17588782223115218
85.51,13.8,0.0
85.512,14.0,0.0
85.514,14.100000000000001,0.0
85.516,14.3,0.0
85.518,14.399999999999999,0.0
85.52,14.5,0.0
85.522,14.600000000000001,0.0
85.524,14.7,0.0
85.526,14.8,0.0
85.528,14.899999999999999,0.0
85.53,14.899999999999999,0.0
85.532,15.0,0.0
85.534,15.100000000000001,0.0
85.536,15.100000000000001,0.0
85.538,15.2,0.0
85.54,15.2,0.0
85.542,15.2,0.0
85.544,15.2,0.0
85.546,15.3,0.0
85.548,15.3,0.0
85.55,15.3,0.0
85.552,15.3,0.0
85.554,15.3,0.0
85.556,15.3,0.0
85.558,15.2,0.0
85.56,15.2,0.0
85.562,15.100000000000001,0.0
85.564,15.100000000000001,0.0
85.566,15.100000000000001,0.0
85.568,15.0,0.0
85.57,15.0,0.0
85.572,14.899999999999999,0.0
85.574,14.8,0.0
85.576,14.7,0.0
85.578,14.600000000000001,0.0
85.58,14.5,0.001782423330459748
85.582,14.399999999999999,0.2453204543560655
85.584,14.399999999999999,0.48794089672045676
85.586,14.2,0.729596148845707
85.588,14.100000000000001,0.9702388011386064
85.59,13.899999999999999,1.209821645331925
85.592,13.7,1.4482976837987922
85.594,13.600000000000001,1.6856201388075072
85.596,13.4,1.9217424617304482
85.598,13.3,2.1566183422202068
85.6,13.1,2.3902017173206915
85.602,12.9,2.6224467805267713
85.604,12.7,2.8533079908053063
85.606,12.5,3.0827400815459103
85.608,12.2,3.310698069454769
85.61,12.1,3.5371372634041762
85.612,11.9,3.7620132732066915
85.614,11.6,3.9852820183270405
85.616,11.4,4.206899736544201
85.618,11.1,4.42682299253315
85.62,10.8,4.645008686379257
85.622,10.5,4.861414062037393
85.624,10.2,5.075996715706013
85.626,9.8,5.2887146041288835
85.628,9.5,5.499526052836286
85.63,9.2,5.7083897642966255
85.632,8.8,5.915264825990935
85.634,8.5,6.120110718421702
85.636,8.1,6.322887323027829
85.638,7.800000000000001,6.523554930017837
85.64,7.4,6.72207424613249
85.642,7.0,6.918406402309419
85.644,6.5,7.1125129612615865
85.646,6.1,7.304355924980425
85.648,5.800000000000001,7.493897742135706
85.65,5.4,7.681101315393147
85.652,5.0,7.86593000863193
85.654,4.6,8.0483476540822
85.656,4.2,8.228318559355856
85.658,3.8,8.405807514381674
85.66,3.5,8.580779798254687
85.662,3.0999999999999996,8.753201185975456
85.664,2.8,8.923037955090013
85.666,2.5,9.09025689223984
85.668,2.2,9.254825299598696
85.67,2.0,9.416711001206524
85.672,1.7999999999999998,9.575882349209495
85.674,1.5999999999999996,9.732308229983966
85.676,1.5,9.885958070154256
85.678,1.4,10.03680184251275
85.68,1.4,10.184810071821305
85.682,1.4,10.32995384050334
85.684,1.4,10.472204794234724
85.686,1.4,10.611535147413509
85.688,1.4,10.747917688517486
85.69,1.2999999999999998,10.881325785357163
85.692,1.2999999999999998,11.01173339020537
85.694,1.2999999999999998,11.139115044812067
85.696,1.2999999999999998,11.263445885311336
85.698,1.2999999999999998,11.384701647003068
85.7,1.2999999999999998,11.502858669017387
85.702,1.2999999999999998,11.617893898868266
85.704,1.2000000000000002,11.729784896880108
85.706,1.2000000000000002,11.838509840494785
85.708,1.2000000000000002,11.944047528465102
85.71,1.2000000000000002,12.046377384919676
85.712,1.2000000000000002,12.145479463306264
85.714,1.2000000000000002,12.241334450218881
85.716,1.2000000000000002,12.333923669095027
85.718,1.2000000000000002,12.423229083789542
85.72,1.2000000000000002,12.509233302029799
85.722,1.2000000000000002,12.591919578739972
85.724,1.1,12.671271819240209
85.726,1.1,12.747274582324996
85.728,1.1,12.81991308320963
85.73,1.1,12.889173196350244
85.732,1.1,12.955041458140863
85.734,1.1,13.01750506947803
85.736,1.1,13.076551898197561
85.738,1.1,13.132170481386677
85.74,1.0,13.184350027563017
85.742,1.0,13.233080418724883
85.744,1.0,13.278352212275067
85.746,1.0,13.320156642811371
85.748,1.0,13.358485623787413
85.75,1.0,13.393331749045567
85.752,1.0,13.424688294216486
85.754,1.0,13.452549217988206
85.756,0.8999999999999999,13.47690916324613
85.758,0.8999999999999999,13.497763458079607
85.76,0.8999999999999999,13.515108116657688
85.762,0.7999999999999998,13.528939839974507
85.764,0.7999999999999998,13.539256016461703
85.766,0.7999999999999998,13.546054722469536
85.768,0.7999999999999998,13.54933472261679
85.77,0.7999999999999998,13.54909547000813
85.772,0.7999999999999998,13.545337106320032
85.774,0.7999999999999998,13.538060461754728
85.776,0.7000000000000002,13.527267054862364
85.778,0.7000000000000002,13.512959092231167
85.78,0.7000000000000002,13.49513946804653
85.782,0.7000000000000002,13.473811763517206
85.784,0.7000000000000002,13.448980246170876
85.786,0.7000000000000002,13.420649869018591
85.788,0.6000000000000001,13.388826269586183
85.79,0.6000000000000001,13.353515768816013
85.792,0.6000000000000001,13.314725369838074
85.794,0.5,13.27246275660796
85.796,0.5,13.226736292416351
85.798,0.6000000000000001,13.177555018268562
85.8,0.6000000000000001,13.124928651130952
85.802,0.5,13.0688675820503
85.804,0.5,13.009382874144082
85.806,0.3999999999999999,12.946486260457778
85.808,0.3999999999999999,12.88019014169686
85.81,0.3999999999999999,12.810507583830587
85.812,0.3999999999999999,12.737452315563353
85.814,0.5,12.661038725682403
85.816,0.5,12.58128186027867
85.818,0.5,12.498197419835694
85.82,0.5,12.411801756196942
85.822,0.5,12.322111869407607
85.824,0.3999999999999999,12.229145404425342
85.826,0.3999999999999999,12.132920647711549
85.828,0.3999999999999999,12.033456523698687
85.83,0.3999999999999999,11.930772591127633
85.832,0.5,11.824889039267848
85.834,0.5,11.715826684015425
85.836,0.6000000000000001,11.60360696386238
85.838,0.6000000000000001,11.488251935751292
85.84,0.6000000000000001,11.369784270809829
85.842,0.6000000000000001,11.248227249957928
85.844,0.7000000000000002,11.123604759403085
85.846,0.7999999999999998,10.9959412860177
85.848,1.0,10.865261912590727
85.85,1.2000000000000002,10.731592312970404
85.852,1.4,10.594958747091352
85.854,1.5999999999999996,10.455388055877926
85.856,1.7000000000000002,10.312907656041714
85.858,1.9000000000000004,10.167545534766049
85.86,2.0999999999999996,10.019330244268815
85.862,2.4000000000000004,9.868290896262774
85.864,2.5999999999999996,9.71445715630565
85.866,2.9000000000000004,9.557859238030892
85.868,3.2,9.398527897279413
85.87,3.4000000000000004,9.236494426124134
85.872,3.7,9.07179064677774
85.874,3.8,8.904448905405147
