Time (s),Light Intensity (%)
160.202,71.1
160.204,71.6
160.206,72.1
160.208,72.6
160.21,72.9
160.212,73.3
160.214,73.6
160.216,73.9
160.218,74.2
160.22,74.4
160.222,74.7
160.224,74.8
160.226,75
160.228,75.1
160.23,75.2
160.232,75.2
160.234,75.2
160.236,75.2
160.238,75.2
160.24,75.1
160.242,75
160.244,74.8
160.246,74.6
160.248,74.4
160.25,74.1
160.252,73.8
160.254,73.5
160.256,73.2
160.258,72.9
160.26,72.5
160.262,72
160.264,71.5
160.266,71
160.268,70.4
160.27,69.9
160.272,69.3
160.274,68.7
160.276,68.1
160.278,67.4
160.28,66.6
160.282,65.8
160.284,65
160.286,64.2
160.288,63.4
160.29,62.5
160.292,61.6
160.294,60.7
160.296,59.7
160.298,58.7
160.3,57.6
160.302,56.6
160.304,55.6
160.306,54.5
160.308,53.4
160.31,52.1
160.312,51
160.314,49.8
160.316,48.5
160.318,47.3
160.32,46.1
160.322,44.7
160.324,43.5
160.326,42.1
160.328,40.7
160.33,39.3
160.332,37.9
160.334,36.4
160.336,35
160.338,33.5
160.34,32
160.342,30.5
160.344,29
160.346,27.4
160.348,25.8
160.35,24.2
160.352,22.7
160.354,21.1
160.356,19.4
160.358,17.8
160.36,16.2
160.362,14.6
160.364,13
160.366,11.4
160.368,9.9
160.37,8.5
160.372,7.1
160.374,5.9
160.376,4.8
160.378,3.8
160.38,2.9
160.382,2.3
160.384,1.8
160.386,1.3
160.388,1.1
160.39,0.9
160.392,0.8
160.394,0.7
160.396,0.6
160.398,0.6
160.4,0.5
160.402,0.5
160.404,0.5
160.406,0.5
160.408,0.5
160.41,0.5
160.412,0.5
160.414,0.5
160.416,0.4
160.418,0.4
160.42,0.4
160.422,0.5
160.424,0.5
160.426,0.5
160.428,0.5
160.43,0.5
160.432,0.5
160.434,0.5
160.436,0.5
160.438,0.5
160.44,0.6
160.442,0.6
160.444,0.6
160.446,0.6
160.448,0.6
160.45,0.6
160.452,0.6
160.454,0.6
160.456,0.7
160.458,0.7
160.46,0.7
160.462,0.7
160.464,0.7
160.466,0.7
160.468,0.7
160.47,0.8
160.472,0.8
160.474,0.9
160.476,0.8
160.478,0.9
160.48,0.9
160.482,0.8
160.484,0.9
160.486,0.9
160.488,0.9
160.49,0.9
160.492,1
160.494,1
160.496,0.9
160.498,1
160.5,0.9
160.502,0.9
160.504,1
160.506,1
160.508,1.1
160.51,1.1
160.512,1
160.514,1.1
160.516,1.1
160.518,1.1
160.52,1.2
160.522,1.2
160.524,1.3
160.526,1.3
160.528,1.4
160.53,1.5
160.532,1.6
160.534,1.8
160.536,2.1
160.538,2.4
160.54,3
160.542,3.6
160.544,4.4
160.546,5.3
160.548,6.3
160.55,7.5
160.552,8.8
160.554,10.2
160.556,11.6
160.558,13.1
160.56,14.6
160.562,16.1
160.564,17.7
160.566,19.1
160.568,20.7
160.57,22.3
160.572,23.7
160.574,25.2
160.576,26.8
160.578,28.1
160.58,29.5
160.582,30.9
160.584,32.2
160.586,33.5
160.588,34.9
160.59,36.1
160.592,37.3
160.594,38.6
160.596,39.6
160.598,40.8
160.6,41.9
160.602,43
160.604,44
160.606,45.1
160.608,46.1
160.61,47.1
160.612,47.9
160.614,48.8
160.616,49.7
160.618,50.5
160.62,51.3
160.622,52.1
160.624,52.8
160.626,53.6
160.628,54.2
160.63,54.9
160.632,55.5
160.634,56.1
160.636,56.6
160.638,57.1
160.64,57.6
160.642,58.1
160.644,58.5
160.646,58.9
160.648,59.2
160.65,59.6
160.652,59.9
160.654,60.2
160.656,60.4
160.658,60.5
160.66,60.7
160.662,60.9
160.664,60.9
160.666,60.9
160.668,61
160.67,61
160.672,61
160.674,61
160.676,60.9
160.678,60.8
160.68,60.6
160.682,60.4
160.684,60.2
160.686,60
160.688,59.7
160.69,59.4
160.692,59.1
160.694,58.7
160.696,58.2
160.698,57.8
160.7,57.3
160.702,56.8
160.704,56.3
160.706,55.8
160.708,55.2
160.71,54.5
160.712,53.9
160.714,53.1
160.716,52.4
160.718,51.7
160.72,51
160.722,50.1
160.724,49.3
160.726,48.4
160.728,47.5
160.73,46.6
160.732,45.6
160.734,44.5
160.736,43.6
160.738,42.5
160.74,41.4
160.742,40.2
160.744,39.2
160.746,37.9
160.748,36.6
160.75,35.4
160.752,34.2
160.754,32.9
160.756,31.5
160.758,30.2
160.76,28.8
160.762,27.4
160.764,26
160.766,24.5
160.768,23
160.77,21.5
160.772,20
160.774,18.5
160.776,17
160.778,15.4
160.78,13.9
160.782,12.4
160.784,10.9
160.786,9.5
160.788,8.2
160.79,7
160.792,5.9
160.794,4.9
160.796,4
160.798,3.2
160.8,2.7
160.802,2.2
160.804,2
160.806,1.8
160.808,1.6
160.81,1.5
160.812,1.4
160.814,1.3
160.816,1.2
160.818,1.2
160.82,1.1
160.822,1.1
160.824,1.1
160.826,1.1
160.828,1.1
160.83,1
160.832,1
160.834,1
160.836,1
160.838,1
160.84,1
160.842,1
160.844,1
160.846,0.9
160.848,0.9
160.85,0.9
160.852,0.9
160.854,0.9
160.856,0.9
160.858,0.9
160.86,0.9
160.862,0.8
160.864,0.8
160.866,0.8
160.868,0.8
160.87,0.8
160.872,0.8
160.874,0.8
160.876,0.8
160.878,0.7
160.88,0.7
160.882,0.6
160.884,0.6
160.886,0.6
160.888,0.6
160.89,0.6
160.892,0.6
160.894,0.6
160.896,0.6
160.898,0.5
160.9,0.5
160.902,0.5
160.904,0.5
160.906,0.5
160.908,0.5
160.91,0.5
160.912,0.5
160.914,0.4
160.916,0.4
160.918,0.4
160.92,0.4
160.922,0.4
160.924,0.5
160.926,0.5
160.928,0.5
160.93,0.4
160.932,0.4
160.934,0.4
160.936,0.5
160.938,0.5
160.94,0.5
160.942,0.6
160.944,0.6
160.946,0.7
160.948,0.8
160.95,0.9
160.952,1.2
160.954,1.5
160.956,2
160.958,2.6
160.96,3.3
160.962,4.2
160.964,5.3
160.966,6.3
160.968,7.6
160.97,9.1
160.972,10.5
160.974,12.1
160.976,13.7
160.978,15.2
160.98,16.8
160.982,18.4
160.984,19.9
160.986,21.6
160.988,23.2
160.99,24.8
160.992,26.4
160.994,27.9
160.996,29.4
160.998,31
161,32.4
161.002,33.9
161.004,35.4
161.006,36.8
161.008,38.3
161.01,39.6
161.012,41
161.014,42.4
161.016,43.7
161.018,44.9
161.02,46.2
161.022,47.6
161.024,48.7
161.026,50
161.028,51.1
161.03,52.2
161.032,53.3
161.034,54.5
161.036,55.6
161.038,56.6
161.04,57.6
161.042,58.7
161.044,59.7
161.046,60.5
161.048,61.5
161.05,62.4
161.052,63.3
161.054,64.1
161.056,64.9
161.058,65.7
161.06,66.4
161.062,67.1
161.064,67.8
161.066,68.4
161.068,69
161.07,69.6
161.072,70.2
161.074,70.7
161.076,71.2
161.078,71.6
161.08,72.1
161.082,72.4
161.084,72.8
161.086,73
161.088,73.4
161.09,73.7
161.092,73.9
161.094,74.1
161.096,74.3
161.098,74.4
161.1,74.5
161.102,74.6
161.104,74.6
161.106,74.7
161.108,74.6
161.11,74.6
161.112,74.5
161.114,74.3
161.116,74.2
161.118,73.9
161.12,73.7
161.122,73.5
161.124,73.2
161.126,72.9
161.128,72.6
161.13,72.2
161.132,71.7
161.134,71.2
161.136,70.8
161.138,70.3
161.14,69.7
161.142,69.2
161.144,68.6
161.146,68
161.148,67.2
161.15,66.5
161.152,65.8
161.154,65
161.156,64.3
161.158,63.5
161.16,62.6
161.162,61.7
161.164,60.7
161.166,59.9
161.168,58.9
161.17,57.9
161.172,56.8
161.174,55.9
161.176,54.8
161.178,53.7
161.18,52.4
161.182,51.4
161.184,50.2
161.186,48.9
161.188,47.8
161.19,46.5
161.192,45.3
161.194,43.9
161.196,42.6
161.198,41.2
161.2,39.8
161.202,38.5
161.204,37
161.206,35.6
161.208,34.2
161.21,32.7
161.212,31.3
161.214,29.7
161.216,28.1
161.218,26.6
161.22,25
161.222,23.4
161.224,21.9
161.226,20.2
161.228,18.6
161.23,16.9
161.232,15.3
161.234,13.8
161.236,12.2
161.238,10.6
161.24,9.3
161.242,7.9
161.244,6.6
161.246,5.4
161.248,4.3
161.25,3.4
161.252,2.6
161.254,2.1
161.256,1.6
161.258,1.2
161.26,1
161.262,0.8
161.264,0.6
161.266,0.6
161.268,0.5
161.27,0.5
161.272,0.5
161.274,0.5
161.276,0.5
161.278,0.5
161.28,0.5
161.282,0.4
161.284,0.4
161.286,0.4
161.288,0.4
161.29,0.5
161.292,0.5
161.294,0.5
161.296,0.5
161.298,0.5
161.3,0.4
161.302,0.5
161.304,0.5
161.306,0.5
161.308,0.6
161.31,0.6
161.312,0.6
161.314,0.6
161.316,0.5
161.318,0.6
161.32,0.6
161.322,0.6
161.324,0.7
161.326,0.7
161.328,0.7
161.33,0.7
161.332,0.7
161.334,0.7
161.336,0.7
161.338,0.8
161.34,0.8
161.342,0.8
161.344,0.8
161.346,0.8
161.348,0.8
161.35,0.8
161.352,0.8
161.354,0.9
161.356,0.9
161.358,0.9
161.36,0.9
161.362,1
161.364,0.9
161.366,0.9
161.368,0.9
161.37,1
161.372,1
161.374,1
161.376,1
161.378,1
161.38,1
161.382,1
161.384,1
161.386,1
161.388,1.1
161.39,1.2
161.392,1.2
161.394,1.2
161.396,1.3
161.398,1.3
161.4,1.4
161.402,1.5
161.404,1.7
161.406,1.9
161.408,2.1
161.41,2.5
161.412,3
161.414,3.7
161.416,4.4
161.418,5.4
161.42,6.4
161.422,7.6
161.424,9
161.426,10.4
161.428,11.7
161.43,13.2
161.432,14.6
161.434,16.2
161.436,17.8
161.438,19.3
161.44,20.9
161.442,22.4
161.444,23.8
161.446,25.3
161.448,26.8
161.45,28.1
161.452,29.5
161.454,30.9
161.456,32.2
161.458,33.6
161.46,34.9
161.462,36.1
161.464,37.3
161.466,38.5
161.468,39.6
161.47,40.8
161.472,41.9
161.474,43
161.476,43.9
161.478,44.9
161.48,45.9
161.482,46.9
161.484,47.8
161.486,48.6
161.488,49.5
161.49,50.4
161.492,51.2
161.494,52
161.496,52.6
161.498,53.3
161.5,54
161.502,54.7
161.504,55.3
161.506,55.9
161.508,56.3
161.51,56.9
161.512,57.4
161.514,57.8
161.516,58.2
161.518,58.6
161.52,59
161.522,59.3
161.524,59.6
161.526,59.8
161.528,60
161.53,60.2
161.532,60.3
161.534,60.4
161.536,60.5
161.538,60.5
161.54,60.6
161.542,60.6
161.544,60.6
161.546,60.5
161.548,60.4
161.55,60.3
161.552,60.1
161.554,60
161.556,59.8
161.558,59.6
161.56,59.3
161.562,59
161.564,58.6
161.566,58.2
161.568,57.8
161.57,57.3
161.572,56.8
161.574,56.3
161.576,55.8
161.578,55.3
161.58,54.6
161.582,53.9
161.584,53.3
161.586,52.6
161.588,52
161.59,51.2
161.592,50.4
161.594,49.4
161.596,48.6
161.598,47.7
161.6,46.7
161.602,45.7
161.604,44.7
161.606,43.8
161.608,42.8
161.61,41.7
161.612,40.6
161.614,39.5
161.616,38.3
161.618,37.1
161.62,35.9
161.622,34.7
161.624,33.4
161.626,32.1
161.628,30.8
161.63,29.4
161.632,28
161.634,26.7
161.636,25.2
161.638,23.8
161.64,22.4
161.642,20.9
161.644,19.3
161.646,17.7
161.648,16.1
161.65,14.6
161.652,13
161.654,11.5
161.656,10.2
161.658,8.8
161.66,7.5
161.662,6.4
161.664,5.4
161.666,4.4
161.668,3.6
161.67,3
161.672,2.5
161.674,2.1
161.676,1.9
161.678,1.7
161.68,1.5
161.682,1.4
161.684,1.3
161.686,1.2
161.688,1.2
161.69,1.2
161.692,1.2
161.694,1.2
161.696,1.1
161.698,1
161.7,1
161.702,1
161.704,1
161.706,1
161.708,1
161.71,1
161.712,1
161.714,1
161.716,0.9
161.718,0.9
161.72,0.9
161.722,0.9
161.724,0.9
161.726,0.9
161.728,0.9
161.73,0.9
161.732,0.8
161.734,0.8
161.736,0.8
161.738,0.8
161.74,0.8
161.742,0.8
161.744,0.8
161.746,0.7
161.748,0.7
161.75,0.6
161.752,0.7
161.754,0.6
161.756,0.7
161.758,0.6
161.76,0.6
161.762,0.6
161.764,0.5
161.766,0.6
161.768,0.5
161.77,0.5
161.772,0.5
161.774,0.5
161.776,0.5
161.778,0.5
161.78,0.5
161.782,0.5
161.784,0.4
161.786,0.4
161.788,0.5
161.79,0.5
161.792,0.5
161.794,0.5
161.796,0.5
161.798,0.4
161.8,0.4
161.802,0.4
161.804,0.5
161.806,0.5
161.808,0.5
161.81,0.5
161.812,0.6
161.814,0.5
161.816,0.6
161.818,0.7
161.82,0.8
161.822,1
161.824,1.3
161.826,1.6
161.828,2.1
161.83,2.7
161.832,3.5
161.834,4.4
161.836,5.5
161.838,6.6
161.84,8
161.842,9.4
161.844,10.8
161.846,12.3
161.848,13.9
161.85,15.4
161.852,17
161.854,18.7
161.856,20.2
161.858,21.9
161.86,23.4
161.862,25
161.864,26.6
161.866,28.1
161.868,29.6
161.87,31.1
161.872,32.6
161.874,34.1
161.876,35.5
161.878,36.9
161.88,38.3
161.882,39.6
161.884,41
161.886,42.4
161.888,43.7
161.89,45
161.892,46.3
161.894,47.6
161.896,48.7
161.898,50
161.9,51.1
161.902,52.2
161.904,53.4
161.906,54.5
161.908,55.6
161.91,56.6
161.912,57.6
161.914,58.7
161.916,59.6
161.918,60.5
161.92,61.4
161.922,62.3
161.924,63.2
161.926,64
161.928,64.7
161.93,65.4
161.932,66.2
161.934,66.8
161.936,67.5
161.938,68.2
161.94,68.7
161.942,69.3
161.944,69.9
161.946,70.3
161.948,70.8
161.95,71.3
161.952,71.7
161.954,72.1
161.956,72.5
161.958,72.9
161.96,73.1
161.962,73.3
161.964,73.5
161.966,73.7
161.968,73.8
161.97,74
161.972,74.1
161.974,74.2
161.976,74.2
161.978,74.2
161.98,74.2
161.982,74
161.984,73.9
161.986,73.8
161.988,73.6
161.99,73.4
161.992,73.2
161.994,72.9
161.996,72.7
161.998,72.4
162,72
162.002,71.6
162.004,71.2
162.006,70.7
162.008,70.2
162.01,69.7
162.012,69.1
162.014,68.6
162.016,67.9
162.018,67.3
162.02,66.6
162.022,65.9
162.024,65.2
162.026,64.5
162.028,63.7
162.03,62.8
162.032,61.9
162.034,61
162.036,60.2
162.038,59.2
162.04,58.3
162.042,57.2
162.044,56.2
162.046,55.2
162.048,54.1
162.05,52.9
162.052,51.9
162.054,50.7
162.056,49.5
162.058,48.2
162.06,47.1
162.062,45.8
162.064,44.5
162.066,43.2
162.068,41.8
162.07,40.4
162.072,39.1
162.074,37.7
162.076,36.3
162.078,34.9
162.08,33.4
162.082,31.9
162.084,30.4
162.086,28.9
162.088,27.4
162.09,25.9
162.092,24.3
162.094,22.8
162.096,21.1
162.098,19.5
162.1,17.9
162.102,16.2
162.104,14.6
162.106,13.2
162.108,11.6
162.11,10.2
162.112,8.7
162.114,7.3
162.116,6.1
162.118,4.9
162.12,3.9
162.122,3.1
162.124,2.4
162.126,1.9
162.128,1.4
162.13,1.1
162.132,0.9
162.134,0.7
162.136,0.6
162.138,0.6
162.14,0.6
162.142,0.6
162.144,0.5
162.146,0.5
162.148,0.5
162.15,0.4
162.152,0.4
162.154,0.4
162.156,0.5
162.158,0.5
162.16,0.5
162.162,0.5
162.164,0.4
162.166,0.4
162.168,0.5
162.17,0.5
162.172,0.5
162.174,0.5
162.176,0.5
162.178,0.6
162.18,0.5
162.182,0.5
162.184,0.5
162.186,0.5
162.188,0.6
162.19,0.6
162.192,0.7
162.194,0.7
162.196,0.6
162.198,0.6
162.2,0.7
162.202,0.6
162.204,0.7
162.206,0.7
162.208,0.8
162.21,0.8
162.212,0.8
162.214,0.8
162.216,0.8
162.218,0.8
162.22,0.8
162.222,0.9
162.224,0.9
162.226,0.9
162.228,0.9
162.23,0.9
162.232,0.9
162.234,0.9
162.236,0.9
162.238,1
162.24,1
162.242,1
162.244,1
162.246,1
162.248,1
162.25,1
162.252,1
162.254,1
162.256,1.1
162.258,1.1
162.26,1.1
162.262,1.2
162.264,1.2
162.266,1.2
162.268,1.2
162.27,1.3
162.272,1.4
162.274,1.6
162.276,1.7
162.278,2
162.28,2.1
162.282,2.5
162.284,3.1
162.286,3.7
162.288,4.5
162.29,5.5
162.292,6.6
162.294,7.8
162.296,9.1
162.298,10.4
162.3,11.7
162.302,13.3
162.304,14.7
162.306,16.3
162.308,17.9
162.31,19.3
162.312,20.9
162.314,22.4
162.316,23.8
162.318,25.2
162.32,26.7
162.322,28.1
162.324,29.5
162.326,30.9
162.328,32.1
162.33,33.4
162.332,34.7
162.334,35.9
162.336,37.1
162.338,38.3
162.34,39.5
162.342,40.6
162.344,41.7
162.346,42.7
162.348,43.7
162.35,44.7
162.352,45.7
162.354,46.6
162.356,47.6
162.358,48.4
162.36,49.3
162.362,50.1
162.364,50.8
162.366,51.6
162.368,52.2
162.37,52.9
162.372,53.7
162.374,54.3
162.376,54.9
162.378,55.5
162.38,56
162.382,56.4
162.384,56.9
162.386,57.3
162.388,57.7
162.39,58.2
162.392,58.5
162.394,58.8
162.396,59.1
162.398,59.3
162.4,59.5
162.402,59.7
162.404,59.8
162.406,60
162.408,60.1
162.41,60.1
162.412,60.2
162.414,60.1
162.416,60
162.418,60
162.42,59.9
162.422,59.7
162.424,59.6
162.426,59.4
162.428,59.1
162.43,58.8
162.432,58.5
162.434,58.2
162.436,57.8
162.438,57.4
162.44,57
162.442,56.6
162.444,56.1
162.446,55.6
162.448,55.1
162.45,54.4
162.452,53.8
162.454,53.2
162.456,52.5
162.458,51.9
162.46,51.1
162.462,50.3
162.464,49.4
162.466,48.6
162.468,47.8
162.47,46.9
162.472,46
162.474,45
162.476,44
162.478,43
162.48,42
162.482,40.8
162.484,39.7
162.486,38.7
162.488,37.5
162.49,36.3
162.492,35.2
162.494,33.9
162.496,32.5
162.498,31.3
162.5,29.9
162.502,28.5
162.504,27.1
162.506,25.8
162.508,24.3
162.51,22.9
162.512,21.4
162.514,19.8
162.516,18.4
162.518,16.8
162.52,15.3
162.522,13.8
162.524,12.3
162.526,10.9
162.528,9.6
162.53,8.2
162.532,6.9
162.534,5.9
162.536,4.8
162.538,4
162.54,3.3
162.542,2.7
162.544,2.3
162.546,2
162.548,1.7
162.55,1.6
162.552,1.4
162.554,1.4
162.556,1.3
162.558,1.3
162.56,1.2
162.562,1.2
162.564,1.1
162.566,1.1
162.568,1
162.57,1
162.572,1
162.574,1
162.576,1
162.578,1
162.58,1
162.582,1
162.584,0.9
162.586,0.9
162.588,0.9
162.59,1
162.592,1
162.594,0.9
162.596,0.9
162.598,0.9
162.6,0.8
162.602,0.8
162.604,0.8
162.606,0.8
162.608,0.8
162.61,0.8
162.612,0.8
162.614,0.7
162.616,0.7
162.618,0.7
162.62,0.7
162.622,0.7
162.624,0.7
162.626,0.7
162.628,0.7
162.63,0.6
162.632,0.6
162.634,0.6
162.636,0.5
162.638,0.6
162.64,0.6
162.642,0.6
162.644,0.6
162.646,0.5
162.648,0.5
162.65,0.5
162.652,0.5
162.654,0.5
162.656,0.5
162.658,0.5
162.66,0.5
162.662,0.5
162.664,0.4
162.666,0.4
162.668,0.4
162.67,0.4
162.672,0.4
162.674,0.5
162.676,0.5
162.678,0.5
162.68,0.5
162.682,0.5
162.684,0.5
162.686,0.6
162.688,0.6
162.69,0.7
162.692,0.9
162.694,1.1
162.696,1.3
162.698,1.7
162.7,2.1
162.702,2.8
162.704,3.6
162.706,4.6
162.708,5.7
162.71,6.8
162.712,8.2
162.714,9.6
162.716,10.9
162.718,12.5
162.72,14.1
162.722,15.6
162.724,17.3
162.726,18.8
162.728,20.4
162.73,22
162.732,23.5
162.734,25.1
162.736,26.7
162.738,28.2
162.74,29.7
162.742,31.3
162.744,32.6
162.746,34.1
162.748,35.5
162.75,36.9
162.752,38.4
162.754,39.6
162.756,41.1
162.758,42.4
162.76,43.7
162.762,45
162.764,46.3
162.766,47.5
162.768,48.7
162.77,49.8
162.772,51.1
162.774,52.1
162.776,53.3
162.778,54.4
162.78,55.5
162.782,56.4
162.784,57.4
162.786,58.4
162.788,59.4
162.79,60.4
162.792,61.2
162.794,62.1
162.796,62.9
162.798,63.7
162.8,64.5
162.802,65.1
162.804,65.8
162.806,66.6
162.808,67.2
162.81,67.9
162.812,68.5
162.814,68.9
162.816,69.5
162.818,70
162.82,70.5
162.822,70.9
162.824,71.3
162.826,71.7
162.828,72.1
162.83,72.4
162.832,72.6
162.834,72.9
162.836,73
162.838,73.2
162.84,73.4
162.842,73.5
162.844,73.6
162.846,73.6
162.848,73.6
162.85,73.6
162.852,73.5
162.854,73.5
162.856,73.4
162.858,73.2
162.86,73
162.862,72.9
162.864,72.7
162.866,72.4
162.868,72
162.87,71.7
162.872,71.4
162.874,70.9
162.876,70.5
162.878,70
162.88,69.5
162.882,68.9
162.884,68.4
162.886,67.9
162.888,67.3
162.89,66.6
162.892,65.9
162.894,65.2
162.896,64.5
162.898,63.7
162.9,62.9
162.902,62
162.904,61.1
162.906,60.4
162.908,59.5
162.91,58.5
162.912,57.5
162.914,56.4
162.916,55.4
162.918,54.3
162.92,53.2
162.922,52.1
162.924,51.1
162.926,49.9
162.928,48.6
162.93,47.5
162.932,46.2
162.934,44.9
162.936,43.7
162.938,42.4
162.94,41
162.942,39.6
162.944,38.4
162.946,36.9
162.948,35.4
162.95,34.1
162.952,32.6
162.954,31.2
162.956,29.7
162.958,28.1
162.96,26.7
162.962,25.1
162.964,23.4
162.966,21.9
162.968,20.3
162.97,18.7
162.972,17.1
162.974,15.5
162.976,14
162.978,12.4
162.98,10.8
162.982,9.4
162.984,8
162.986,6.7
162.988,5.6
162.99,4.5
162.992,3.6
162.994,2.8
162.996,2.1
162.998,1.6
163,1.3
163.002,1
163.004,0.8
163.006,0.7
163.008,0.6
163.01,0.6
163.012,0.6
163.014,0.5
163.016,0.5
163.018,0.5
163.02,0.5
163.022,0.5
163.024,0.5
163.026,0.5
163.028,0.5
163.03,0.5
163.032,0.4
163.034,0.4
163.036,0.5
163.038,0.5
163.04,0.5
163.042,0.5
163.044,0.5
163.046,0.5
163.048,0.5
163.05,0.5
163.052,0.5
163.054,0.5
163.056,0.6
163.058,0.6
163.06,0.6
163.062,0.6
163.064,0.6
163.066,0.6
163.068,0.6
163.07,0.6
163.072,0.7
163.074,0.7
163.076,0.8
163.078,0.8
163.08,0.7
163.082,0.8
163.084,0.8
163.086,0.8
163.088,0.8
163.09,0.8
163.092,0.9
163.094,0.9
163.096,0.9
163.098,0.9
163.1,0.9
163.102,0.9
163.104,0.9
163.106,0.9
163.108,1
163.11,1
163.112,1
163.114,1
163.116,1
163.118,1
163.12,1
163.122,1
163.124,1.1
163.126,1.1
163.128,1.1
163.13,1.1
163.132,1.1
163.134,1.1
163.136,1.1
163.138,1.2
163.14,1.3
163.142,1.4
163.144,1.5
163.146,1.6
163.148,1.7
163.15,2
163.152,2.1
163.154,2.6
163.156,3.2
163.158,3.9
163.16,4.7
163.162,5.7
163.164,6.6
163.166,7.9
163.168,9.2
163.17,10.5
163.172,11.9
163.174,13.5
163.176,14.9
163.178,16.4
163.18,18
163.182,19.4
163.184,20.9
163.186,22.4
163.188,23.8
163.19,25.3
163.192,26.8
163.194,28.1
163.196,29.5
163.198,30.8
163.2,32
163.202,33.3
163.204,34.6
163.206,35.8
163.208,37.1
163.21,38.3
163.212,39.4
163.214,40.4
163.216,41.5
163.218,42.6
163.22,43.6
163.222,44.6
163.224,45.6
163.226,46.5
163.228,47.4
163.23,48.2
163.232,49
163.234,49.8
163.236,50.6
163.238,51.4
163.24,52.1
163.242,52.7
163.244,53.4
163.246,54
163.248,54.6
163.25,55.1
163.252,55.6
163.254,56.1
163.256,56.5
163.258,57
163.26,57.4
163.262,57.7
163.264,58.1
163.266,58.3
163.268,58.6
163.27,58.8
163.272,59.1
163.274,59.3
163.276,59.4
163.278,59.5
163.28,59.5
163.282,59.6
163.284,59.6
163.286,59.6
163.288,59.6
163.29,59.5
163.292,59.4
163.294,59.2
163.296,59
163.298,58.8
163.3,58.5
163.302,58.2
163.304,57.9
163.306,57.6
163.308,57.3
163.31,56.8
163.312,56.4
163.314,56
163.316,55.5
163.318,54.9
163.32,54.3
163.322,53.8
163.324,53.2
163.326,52.5
163.328,51.9
163.33,51.2
163.332,50.4
163.334,49.5
163.336,48.7
163.338,47.9
163.34,47.1
163.342,46.2
163.344,45.3
163.346,44.2
163.348,43.3
163.35,42.3
163.352,41.1
163.354,40.1
163.356,39.1
163.358,37.9
163.36,36.7
163.362,35.4
163.364,34.3
163.366,33
163.368,31.6
163.37,30.4
163.372,29.1
163.374,27.7
163.376,26.4
163.378,24.9
163.38,23.4
163.382,22
163.384,20.5
163.386,18.9
163.388,17.6
163.39,16
163.392,14.6
163.394,13.1
163.396,11.6
163.398,10.2
163.4,8.8
163.402,7.5
163.404,6.3
163.406,5.4
163.408,4.5
163.41,3.7
163.412,3
163.414,2.5
163.416,2.1
163.418,1.9
163.42,1.7
163.422,1.5
163.424,1.4
163.426,1.4
163.428,1.3
163.43,1.2
163.432,1.2
163.434,1.1
163.436,1.1
163.438,1.1
163.44,1.1
163.442,1.1
163.444,1.1
163.446,1
163.448,1
163.45,1
163.452,1
163.454,0.9
163.456,1
163.458,1
163.46,0.9
163.462,1
163.464,0.9
163.466,0.9
163.468,0.9
163.47,0.8
163.472,0.9
163.474,0.9
163.476,0.8
163.478,0.8
163.48,0.8
163.482,0.8
163.484,0.8
163.486,0.7
163.488,0.7
163.49,0.7
163.492,0.7
163.494,0.7
163.496,0.6
163.498,0.6
163.5,0.6
163.502,0.6
163.504,0.6
163.506,0.6
163.508,0.6
163.51,0.6
163.512,0.6
163.514,0.5
163.516,0.5
163.518,0.5
163.52,0.5
163.522,0.5
163.524,0.5
163.526,0.5
163.528,0.5
163.53,0.5
163.532,0.4
163.534,0.4
163.536,0.4
163.538,0.4
163.54,0.5
163.542,0.5
163.544,0.5
163.546,0.5
163.548,0.5
163.55,0.4
163.552,0.5
163.554,0.5
163.556,0.6
163.558,0.6
163.56,0.7
163.562,0.8
163.564,0.9
163.566,1
163.568,1.4
163.57,1.8
163.572,2.3
163.574,3
163.576,3.8
163.578,4.8
163.58,5.9
163.582,7
163.584,8.3
163.586,9.8
163.588,11.2
163.59,12.8
163.592,14.4
163.594,15.9
163.596,17.5
163.598,19
163.6,20.6
163.602,22.2
163.604,23.8
163.606,25.4
163.608,27
163.61,28.5
163.612,30
163.614,31.3
163.616,32.8
163.618,34.3
163.62,35.6
163.622,37.1
163.624,38.5
163.626,39.8
163.628,41.2
163.63,42.5
163.632,43.8
163.634,45
163.636,46.3
163.638,47.6
163.64,48.7
163.642,50
163.644,51.1
163.646,52.1
163.648,53.2
163.65,54.3
163.652,55.4
163.654,56.3
163.656,57.4
163.658,58.4
163.66,59.4
163.662,60.3
163.664,61
163.666,61.9
163.668,62.7
163.67,63.5
163.672,64.3
163.674,65
163.676,65.8
163.678,66.4
163.68,67
163.682,67.7
163.684,68.2
163.686,68.7
163.688,69.3
163.69,69.8
163.692,70.3
163.694,70.7
163.696,71.1
163.698,71.4
163.7,71.7
163.702,72.1
163.704,72.3
163.706,72.6
163.708,72.8
163.71,72.9
163.712,73
163.714,73.1
163.716,73.2
163.718,73.2
163.72,73.2
163.722,73.2
163.724,73.2
163.726,73.1
163.728,73
163.73,72.9
163.732,72.7
163.734,72.4
163.736,72.2
163.738,71.9
163.74,71.6
163.742,71.3
163.744,70.9
163.746,70.5
163.748,70
163.75,69.5
163.752,69
163.754,68.5
163.756,68
163.758,67.4
163.76,66.7
163.762,66
163.764,65.3
163.766,64.6
163.768,63.9
163.77,63.1
163.772,62.3
163.774,61.4
163.776,60.6
163.778,59.7
163.78,58.8
163.782,57.8
163.784,56.7
163.786,55.8
163.788,54.8
