Time (s),Light Intensity (%)
125.866,6.7
125.868,6.5
125.87,6.3
125.872,6.1
125.874,5.9
125.876,5.6
125.878,5.4
125.88,5.2
125.882,5
125.884,4.8
125.886,4.7
125.888,4.5
125.89,4.4
125.892,4.3
125.894,4.2
125.896,4.1
125.898,4
125.9,4
125.902,4
125.904,4
125.906,4
125.908,4
125.91,3.9
125.912,3.9
125.914,3.9
125.916,3.9
125.918,4
125.92,3.9
125.922,3.9
125.924,3.9
125.926,3.9
125.928,3.8
125.93,3.8
125.932,3.8
125.934,3.9
125.936,3.9
125.938,3.8
125.94,3.8
125.942,3.8
125.944,3.8
125.946,3.8
125.948,3.8
125.95,3.8
125.952,3.8
125.954,3.8
125.956,3.8
125.958,3.7
125.96,3.7
125.962,3.7
125.964,3.7
125.966,3.7
125.968,3.7
125.97,3.7
125.972,3.7
125.974,3.7
125.976,3.6
125.978,3.6
125.98,3.6
125.982,3.6
125.984,3.6
125.986,3.6
125.988,3.6
125.99,3.6
125.992,3.5
125.994,3.5
125.996,3.5
125.998,3.5
126,3.5
126.002,3.5
126.004,3.5
126.006,3.4
126.008,3.4
126.01,3.4
126.012,3.3
126.014,3.3
126.016,3.3
126.018,3.3
126.02,3.3
126.022,3.3
126.024,3.3
126.026,3.2
126.028,3.2
126.03,3.2
126.032,3.2
126.034,3.2
126.036,3.2
126.038,3.1
126.04,3.1
126.042,3.1
126.044,3.1
126.046,3.1
126.048,3.1
126.05,3
126.052,3
126.054,3.1
126.056,3.1
126.058,3
126.06,3
126.062,2.9
126.064,2.9
126.066,2.9
126.068,3
126.07,3
126.072,3
126.074,3
126.076,2.9
126.078,2.9
126.08,2.9
126.082,2.9
126.084,3
126.086,3
126.088,3
126.09,2.9
126.092,2.9
126.094,2.9
126.096,3
126.098,3
126.1,3.1
126.102,3.2
126.104,3.3
126.106,3.3
126.108,3.4
126.11,3.5
126.112,3.6
126.114,3.7
126.116,3.9
126.118,4.1
126.12,4.3
126.122,4.4
126.124,4.5
126.126,4.7
126.128,4.9
126.13,5.1
126.132,5.3
126.134,5.5
126.136,5.7
126.138,5.8
126.14,6
126.142,6.2
126.144,6.3
126.146,6.5
126.148,6.7
126.15,6.9
126.152,7.1
126.154,7.3
126.156,7.5
126.158,7.7
126.16,7.9
126.162,8
126.164,8.2
126.166,8.4
126.168,8.6
126.17,8.8
126.172,9
126.174,9.2
126.176,9.4
126.178,9.5
126.18,9.7
126.182,9.9
126.184,10.1
126.186,10.3
126.188,10.4
126.19,10.4
126.192,10.6
126.194,10.7
126.196,10.9
126.198,11
126.2,11.2
126.202,11.3
126.204,11.4
126.206,11.5
126.208,11.6
126.21,11.7
126.212,11.8
126.214,11.9
126.216,12
126.218,12.1
126.22,12.2
126.222,12.3
126.224,12.3
126.226,12.4
126.228,12.4
126.23,12.5
126.232,12.5
126.234,12.6
126.236,12.6
126.238,12.7
126.24,12.7
126.242,12.6
126.244,12.6
126.246,12.6
126.248,12.6
126.25,12.6
126.252,12.6
126.254,12.6
126.256,12.5
126.258,12.5
126.26,12.4
126.262,12.3
126.264,12.3
126.266,12.2
126.268,12.2
126.27,12.1
126.272,12
126.274,11.9
126.276,11.8
126.278,11.7
126.28,11.5
126.282,11.4
126.284,11.4
126.286,11.3
126.288,11.1
126.29,11
126.292,10.8
126.294,10.6
126.296,10.5
126.298,10.4
126.3,10.3
126.302,10.2
126.304,10
126.306,9.8
126.308,9.6
126.31,9.4
126.312,9.2
126.314,9.1
126.316,8.9
126.318,8.8
126.32,8.6
126.322,8.4
126.324,8.1
126.326,8
126.328,7.7
126.33,7.6
126.332,7.4
126.334,7.2
126.336,7
126.338,6.8
126.34,6.6
126.342,6.4
126.344,6.2
126.346,6.1
126.348,5.9
126.35,5.7
126.352,5.6
126.354,5.4
126.356,5.2
126.358,5
126.36,4.8
126.362,4.6
126.364,4.4
126.366,4.3
126.368,4.1
126.37,4.1
126.372,3.9
126.374,3.7
126.376,3.6
126.378,3.4
126.38,3.4
126.382,3.3
126.384,3.2
126.386,3.1
126.388,3.1
126.39,3
126.392,3
126.394,2.9
126.396,2.9
126.398,2.9
126.4,2.9
126.402,3
126.404,3
126.406,3
126.408,2.9
126.41,2.9
126.412,2.9
126.414,2.9
126.416,2.9
126.418,3
126.42,3
126.422,2.9
126.424,2.9
126.426,2.9
126.428,2.9
126.43,2.9
126.432,3
126.434,3
126.436,3
126.438,3.1
126.44,3.1
126.442,3.1
126.444,3.1
126.446,3.1
126.448,3.1
126.45,3.1
126.452,3.2
126.454,3.2
126.456,3.2
126.458,3.2
126.46,3.2
126.462,3.2
126.464,3.2
126.466,3.3
126.468,3.3
126.47,3.3
126.472,3.3
126.474,3.3
126.476,3.3
126.478,3.3
126.48,3.4
126.482,3.3
126.484,3.4
126.486,3.5
126.488,3.5
126.49,3.5
126.492,3.5
126.494,3.4
126.496,3.5
126.498,3.5
126.5,3.6
126.502,3.6
126.504,3.6
126.506,3.6
126.508,3.6
126.51,3.6
126.512,3.6
126.514,3.6
126.516,3.7
126.518,3.7
126.52,3.7
126.522,3.7
126.524,3.7
126.526,3.7
126.528,3.7
126.53,3.7
126.532,3.7
126.534,3.7
126.536,3.7
126.538,3.8
126.54,3.8
126.542,3.8
126.544,3.8
126.546,3.8
126.548,3.7
126.55,3.8
126.552,3.8
126.554,3.9
126.556,3.9
126.558,3.8
126.56,3.8
126.562,3.8
126.564,3.9
126.566,3.9
126.568,3.9
126.57,3.9
126.572,3.9
126.574,3.9
126.576,3.9
126.578,3.9
126.58,3.9
126.582,4
126.584,4
126.586,4
126.588,4.1
126.59,4.1
126.592,4.1
126.594,4.2
126.596,4.3
126.598,4.4
126.6,4.5
126.602,4.7
126.604,4.9
126.606,5.1
126.608,5.2
126.61,5.4
126.612,5.6
126.614,5.8
126.616,6.1
126.618,6.3
126.62,6.5
126.622,6.7
126.624,6.9
126.626,7.1
126.628,7.3
126.63,7.5
126.632,7.7
126.634,8
126.636,8.2
126.638,8.4
126.64,8.5
126.642,8.7
126.644,8.8
126.646,9
126.648,9.2
126.65,9.4
126.652,9.6
126.654,9.8
126.656,9.9
126.658,10
126.66,10.1
126.662,10.2
126.664,10.3
126.666,10.4
126.668,10.5
126.67,10.6
126.672,10.6
126.674,10.7
126.676,10.7
126.678,10.8
126.68,10.8
126.682,10.9
126.684,10.9
126.686,10.9
126.688,11
126.69,11
126.692,10.9
126.694,10.9
126.696,10.9
126.698,10.9
126.7,10.8
126.702,10.8
126.704,10.8
126.706,10.7
126.708,10.6
126.71,10.6
126.712,10.5
126.714,10.4
126.716,10.4
126.718,10.3
126.72,10.2
126.722,10.1
126.724,10
126.726,9.8
126.728,9.6
126.73,9.5
126.732,9.3
126.734,9.2
126.736,9
126.738,8.8
126.74,8.6
126.742,8.4
126.744,8.2
126.746,8
126.748,7.8
126.75,7.6
126.752,7.4
126.754,7.2
126.756,7
126.758,6.8
126.76,6.5
126.762,6.3
126.764,6.1
126.766,5.9
126.768,5.7
126.77,5.6
126.772,5.3
126.774,5.1
126.776,4.9
126.778,4.7
126.78,4.5
126.782,4.4
126.784,4.3
126.786,4.3
126.788,4.2
126.79,4.1
126.792,4
126.794,4
126.796,3.9
126.798,3.9
126.8,3.9
126.802,4
126.804,3.9
126.806,3.9
126.808,3.9
126.81,3.9
126.812,3.9
126.814,3.9
126.816,3.9
126.818,3.9
126.82,3.9
126.822,3.9
126.824,3.8
126.826,3.8
126.828,3.8
126.83,3.7
126.832,3.8
126.834,3.8
126.836,3.8
126.838,3.8
126.84,3.8
126.842,3.7
126.844,3.7
126.846,3.7
126.848,3.7
126.85,3.7
126.852,3.8
126.854,3.7
126.856,3.7
126.858,3.7
126.86,3.7
126.862,3.6
126.864,3.6
126.866,3.6
126.868,3.6
126.87,3.6
126.872,3.6
126.874,3.6
126.876,3.6
126.878,3.5
126.88,3.5
126.882,3.5
126.884,3.5
126.886,3.5
126.888,3.5
126.89,3.5
126.892,3.5
126.894,3.4
126.896,3.4
126.898,3.4
126.9,3.4
126.902,3.4
126.904,3.4
126.906,3.3
126.908,3.3
126.91,3.3
126.912,3.2
126.914,3.3
126.916,3.3
126.918,3.3
126.92,3.2
126.922,3.2
126.924,3.2
126.926,3.1
126.928,3.1
126.93,3.1
126.932,3.1
126.934,3.1
126.936,3.1
126.938,3.1
126.94,3.1
126.942,3
126.944,3
126.946,2.9
126.948,2.9
126.95,2.9
126.952,3
126.954,3
126.956,2.9
126.958,2.9
126.96,2.9
126.962,2.9
126.964,2.9
126.966,2.9
126.968,2.9
126.97,2.9
126.972,2.9
126.974,2.9
126.976,2.9
126.978,2.9
126.98,2.9
126.982,2.9
126.984,2.9
126.986,2.9
126.988,2.9
126.99,3
126.992,3
126.994,3
126.996,3
126.998,3.1
127,3.2
127.002,3.4
127.004,3.5
127.006,3.6
127.008,3.7
127.01,3.8
127.012,3.9
127.014,4.1
127.016,4.3
127.018,4.4
127.02,4.6
127.022,4.8
127.024,4.9
127.026,5.1
127.028,5.3
127.03,5.5
127.032,5.7
127.034,5.9
127.036,6
127.038,6.2
127.04,6.4
127.042,6.6
127.044,6.7
127.046,6.9
127.048,7.1
127.05,7.3
127.052,7.5
127.054,7.7
127.056,7.9
127.058,8.1
127.06,8.2
127.062,8.4
127.064,8.6
127.066,8.8
127.068,9
127.07,9.2
127.072,9.4
127.074,9.5
127.076,9.7
127.078,9.8
127.08,10
127.082,10.2
127.084,10.4
127.086,10.4
127.088,10.6
127.09,10.7
127.092,10.8
127.094,10.9
127.096,11.1
127.098,11.2
127.1,11.3
127.102,11.4
127.104,11.5
127.106,11.7
127.108,11.7
127.11,11.8
127.112,11.9
127.114,11.9
127.116,12
127.118,12.1
127.12,12.2
127.122,12.2
127.124,12.3
127.126,12.3
127.128,12.3
127.13,12.4
127.132,12.4
127.134,12.4
127.136,12.5
127.138,12.5
127.14,12.5
127.142,12.5
127.144,12.4
127.146,12.4
127.148,12.3
127.15,12.3
127.152,12.3
127.154,12.3
127.156,12.2
127.158,12.1
127.16,12
127.162,11.9
127.164,11.9
127.166,11.8
127.168,11.7
127.17,11.6
127.172,11.5
127.174,11.4
127.176,11.3
127.178,11.1
127.18,11
127.182,10.9
127.184,10.8
127.186,10.7
127.188,10.5
127.19,10.4
127.192,10.3
127.194,10.2
127.196,10
127.198,9.8
127.2,9.7
127.202,9.5
127.204,9.4
127.206,9.1
127.208,9
127.21,8.8
127.212,8.6
127.214,8.4
127.216,8.2
127.218,8
127.22,7.8
127.222,7.6
127.224,7.5
127.226,7.3
127.228,7.1
127.23,6.9
127.232,6.7
127.234,6.5
127.236,6.3
127.238,6.2
127.24,6
127.242,5.8
127.244,5.6
127.246,5.5
127.248,5.3
127.25,5.1
127.252,4.9
127.254,4.8
127.256,4.6
127.258,4.4
127.26,4.2
127.262,4.1
127.264,3.9
127.266,3.8
127.268,3.7
127.27,3.6
127.272,3.5
127.274,3.3
127.276,3.2
127.278,3.1
127.28,3.1
127.282,3
127.284,3
127.286,3
127.288,2.9
127.29,2.9
127.292,2.9
127.294,2.9
127.296,2.9
127.298,2.9
127.3,2.9
127.302,2.9
127.304,2.9
127.306,2.9
127.308,2.9
127.31,2.9
127.312,2.9
127.314,2.9
127.316,2.9
127.318,2.9
127.32,2.9
127.322,3
127.324,2.9
127.326,2.9
127.328,2.9
127.33,2.9
127.332,2.9
127.334,3
127.336,3.1
127.338,3.1
127.34,3.1
127.342,3.1
127.344,3.1
127.346,3.1
127.348,3.1
127.35,3.1
127.352,3.2
127.354,3.2
127.356,3.2
127.358,3.2
127.36,3.2
127.362,3.2
127.364,3.2
127.366,3.3
127.368,3.3
127.37,3.3
127.372,3.3
127.374,3.4
127.376,3.3
127.378,3.3
127.38,3.3
127.382,3.4
127.384,3.4
127.386,3.5
127.388,3.5
127.39,3.5
127.392,3.5
127.394,3.5
127.396,3.5
127.398,3.5
127.4,3.5
127.402,3.6
127.404,3.6
127.406,3.6
127.408,3.6
127.41,3.6
127.412,3.6
127.414,3.6
127.416,3.6
127.418,3.7
127.42,3.7
127.422,3.7
127.424,3.7
127.426,3.7
127.428,3.7
127.43,3.7
127.432,3.7
127.434,3.7
127.436,3.8
127.438,3.8
127.44,3.8
127.442,3.7
127.444,3.7
127.446,3.8
127.448,3.8
127.45,3.8
127.452,3.9
127.454,3.9
127.456,3.8
127.458,3.9
127.46,3.8
127.462,3.9
127.464,3.9
127.466,3.9
127.468,3.9
127.47,3.9
127.472,3.9
127.474,3.9
127.476,3.9
127.478,3.9
127.48,3.9
127.482,4
127.484,4
127.486,4.1
127.488,4.2
127.49,4.2
127.492,4.3
127.494,4.4
127.496,4.5
127.498,4.7
127.5,4.9
127.502,5.1
127.504,5.3
127.506,5.5
127.508,5.7
127.51,5.9
127.512,6.1
127.514,6.2
127.516,6.5
127.518,6.7
127.52,7
127.522,7.2
127.524,7.4
127.526,7.5
127.528,7.7
127.53,7.9
127.532,8.1
127.534,8.3
127.536,8.5
127.538,8.7
127.54,8.9
127.542,9
127.544,9.1
127.546,9.3
127.548,9.5
127.55,9.6
127.552,9.8
127.554,9.9
127.556,10
127.558,10.1
127.56,10.2
127.562,10.3
127.564,10.4
127.566,10.4
127.568,10.5
127.57,10.6
127.572,10.6
127.574,10.6
127.576,10.6
127.578,10.7
127.58,10.7
127.582,10.7
127.584,10.7
127.586,10.8
127.588,10.8
127.59,10.7
127.592,10.7
127.594,10.6
127.596,10.6
127.598,10.5
127.6,10.5
127.602,10.5
127.604,10.4
127.606,10.4
127.608,10.3
127.61,10.2
127.612,10.1
127.614,10
127.616,9.8
127.618,9.7
127.62,9.6
127.622,9.5
127.624,9.3
127.626,9.2
127.628,9
127.63,8.8
127.632,8.6
127.634,8.4
127.636,8.3
127.638,8.1
127.64,7.9
127.642,7.7
127.644,7.5
127.646,7.2
127.648,7.1
127.65,6.9
127.652,6.7
127.654,6.5
127.656,6.2
127.658,6.1
127.66,5.8
127.662,5.6
127.664,5.4
127.666,5.2
127.668,5
127.67,4.9
127.672,4.7
127.674,4.5
127.676,4.4
127.678,4.2
127.68,4.1
127.682,4.1
127.684,4
127.686,4
127.688,4
127.69,4
127.692,3.9
127.694,3.9
127.696,3.9
127.698,3.9
127.7,3.9
127.702,3.9
127.704,3.9
127.706,3.9
127.708,3.9
127.71,3.9
127.712,3.8
127.714,3.8
127.716,3.8
127.718,3.8
127.72,3.8
127.722,3.8
127.724,3.8
127.726,3.7
127.728,3.7
127.73,3.7
127.732,3.7
127.734,3.7
127.736,3.8
127.738,3.7
127.74,3.7
127.742,3.7
127.744,3.7
127.746,3.7
127.748,3.7
127.75,3.7
127.752,3.7
127.754,3.7
127.756,3.6
127.758,3.6
127.76,3.6
127.762,3.6
127.764,3.6
127.766,3.6
127.768,3.6
127.77,3.6
127.772,3.6
127.774,3.5
127.776,3.5
127.778,3.5
127.78,3.5
127.782,3.4
127.784,3.4
127.786,3.5
127.788,3.5
127.79,3.4
127.792,3.4
127.794,3.3
127.796,3.3
127.798,3.3
127.8,3.3
127.802,3.3
127.804,3.3
127.806,3.3
127.808,3.2
127.81,3.2
127.812,3.2
127.814,3.2
127.816,3.2
127.818,3.2
127.82,3.2
127.822,3.1
127.824,3.1
127.826,3.1
127.828,3.1
127.83,3.1
127.832,3
127.834,3
127.836,3
127.838,3
127.84,3
127.842,2.9
127.844,2.9
127.846,2.9
127.848,2.9
127.85,2.9
127.852,2.9
127.854,2.9
127.856,2.9
127.858,2.9
127.86,2.9
127.862,2.9
127.864,2.9
127.866,2.9
127.868,2.9
127.87,2.9
127.872,2.9
127.874,2.9
127.876,2.9
127.878,2.9
127.88,2.9
127.882,2.9
127.884,2.9
127.886,2.9
127.888,3
127.89,3.1
127.892,3.1
127.894,3.2
127.896,3.3
127.898,3.4
127.9,3.5
127.902,3.6
127.904,3.8
127.906,3.9
127.908,4
127.91,4.2
127.912,4.3
127.914,4.5
127.916,4.7
127.918,4.9
127.92,5.1
127.922,5.2
127.924,5.4
127.926,5.6
127.928,5.7
127.93,5.9
127.932,6.1
127.934,6.3
127.936,6.4
127.938,6.6
127.94,6.8
127.942,7
127.944,7.2
127.946,7.3
127.948,7.5
127.95,7.8
127.952,8
127.954,8.2
127.956,8.3
127.958,8.5
127.96,8.6
127.962,8.8
127.964,9
127.966,9.2
127.968,9.4
127.97,9.6
127.972,9.7
127.974,9.9
127.976,10
127.978,10.2
127.98,10.3
127.982,10.4
127.984,10.6
127.986,10.7
127.988,10.8
127.99,10.9
127.992,11
127.994,11.1
127.996,11.3
127.998,11.4
128,11.5
128.002,11.6
128.004,11.7
128.006,11.8
128.008,11.8
128.01,11.9
128.012,11.9
128.014,12
128.016,12.1
128.018,12.1
128.02,12.2
128.022,12.2
128.024,12.2
128.026,12.2
128.028,12.2
128.03,12.3
128.032,12.3
128.034,12.3
128.036,12.3
128.038,12.3
128.04,12.2
128.042,12.2
128.044,12.1
128.046,12.1
128.048,12.1
128.05,12
128.052,12
128.054,11.9
128.056,11.8
128.058,11.7
128.06,11.7
128.062,11.5
128.064,11.5
128.066,11.4
128.068,11.3
128.07,11.2
128.072,11.1
128.074,10.9
128.076,10.8
128.078,10.6
128.08,10.5
128.082,10.4
128.084,10.3
128.086,10.2
128.088,10.1
128.09,9.9
128.092,9.7
128.094,9.5
128.096,9.4
128.098,9.2
128.1,9
128.102,8.9
128.104,8.7
128.106,8.5
128.108,8.3
128.11,8.1
128.112,7.9
128.114,7.8
128.116,7.6
128.118,7.4
128.12,7.2
128.122,7
128.124,6.8
128.126,6.6
128.128,6.4
128.13,6.2
128.132,6.1
128.134,6
128.136,5.8
128.138,5.6
128.14,5.4
128.142,5.2
128.144,5
128.146,4.9
128.148,4.7
128.15,4.5
128.152,4.3
128.154,4.2
128.156,4.1
128.158,3.9
128.16,3.7
128.162,3.6
128.164,3.5
128.166,3.4
128.168,3.3
128.17,3.3
128.172,3.1
128.174,3.1
128.176,2.9
128.178,2.9
128.18,2.9
128.182,2.9
128.184,2.9
128.186,2.9
128.188,2.9
128.19,2.9
128.192,2.9
128.194,2.9
128.196,2.8
128.198,2.9
128.2,2.9
128.202,2.9
128.204,2.9
128.206,2.9
128.208,2.9
128.21,2.9
128.212,2.8
128.214,2.9
128.216,2.9
128.218,2.9
128.22,2.9
128.222,2.9
128.224,2.9
128.226,2.9
128.228,2.9
128.23,3
128.232,3
128.234,3
128.236,3.1
128.238,3.1
128.24,3.1
128.242,3.1
128.244,3.1
128.246,3.1
128.248,3.1
128.25,3.1
128.252,3.2
128.254,3.2
128.256,3.3
128.258,3.2
128.26,3.2
128.262,3.2
128.264,3.3
128.266,3.3
128.268,3.3
128.27,3.4
128.272,3.4
128.274,3.4
128.276,3.4
128.278,3.4
128.28,3.4
128.282,3.4
128.284,3.5
128.286,3.5
128.288,3.5
128.29,3.5
128.292,3.5
128.294,3.5
128.296,3.5
128.298,3.5
128.3,3.6
128.302,3.6
128.304,3.6
128.306,3.6
128.308,3.6
128.31,3.6
128.312,3.6
128.314,3.6
128.316,3.6
128.318,3.7
128.32,3.7
128.322,3.7
128.324,3.7
128.326,3.7
128.328,3.7
128.33,3.7
128.332,3.7
128.334,3.7
128.336,3.7
128.338,3.8
128.34,3.8
128.342,3.7
128.344,3.7
128.346,3.8
128.348,3.8
128.35,3.8
128.352,3.8
128.354,3.8
128.356,3.9
128.358,3.9
128.36,3.9
128.362,3.8
128.364,3.9
128.366,3.9
128.368,3.9
128.37,3.9
128.372,4
128.374,4
128.376,4
128.378,4
128.38,4
128.382,4.1
128.384,4.1
128.386,4.3
128.388,4.4
128.39,4.5
128.392,4.6
128.394,4.7
128.396,4.9
128.398,5.1
128.4,5.3
128.402,5.6
128.404,5.8
128.406,6
128.408,6.2
128.41,6.3
128.412,6.5
128.414,6.8
128.416,7
128.418,7.2
128.42,7.4
128.422,7.6
128.424,7.8
128.426,7.9
128.428,8.1
128.43,8.3
128.432,8.5
128.434,8.7
128.436,8.8
128.438,9
128.44,9.1
128.442,9.3
128.444,9.4
128.446,9.5
128.448,9.7
128.45,9.8
128.452,9.9
128.454,10
128.456,10.1
128.458,10.2
128.46,10.3
128.462,10.3
128.464,10.4
128.466,10.4
128.468,10.5
128.47,10.5
128.472,10.5
128.474,10.5
128.476,10.5
128.478,10.5
128.48,10.5
128.482,10.5
128.484,10.6
128.486,10.6
128.488,10.5
128.49,10.5
128.492,10.4
128.494,10.4
128.496,10.4
128.498,10.3
128.5,10.2
128.502,10.2
128.504,10.1
128.506,10
128.508,9.8
128.51,9.7
128.512,9.5
128.514,9.4
128.516,9.3
128.518,9.2
128.52,9
128.522,8.8
128.524,8.7
128.526,8.4
128.528,8.3
128.53,8.1
128.532,7.9
128.534,7.8
128.536,7.6
128.538,7.4
128.54,7.2
128.542,7
128.544,6.7
128.546,6.5
128.548,6.3
128.55,6.2
128.552,6
128.554,5.8
128.556,5.6
128.558,5.3
128.56,5.1
128.562,4.9
128.564,4.8
128.566,4.6
128.568,4.5
128.57,4.3
128.572,4.2
128.574,4.2
128.576,4.1
128.578,4
128.58,4
128.582,3.9
128.584,3.9
128.586,3.9
128.588,3.9
128.59,3.9
128.592,3.9
128.594,3.9
128.596,3.8
128.598,3.9
128.6,3.8
128.602,3.9
128.604,3.9
128.606,3.9
128.608,3.8
128.61,3.8
128.612,3.8
128.614,3.7
128.616,3.7
128.618,3.8
128.62,3.8
128.622,3.7
128.624,3.8
128.626,3.7
128.628,3.7
128.63,3.7
128.632,3.7
128.634,3.7
128.636,3.7
128.638,3.7
128.64,3.7
128.642,3.7
128.644,3.7
128.646,3.6
128.648,3.6
128.65,3.6
128.652,3.6
128.654,3.6
128.656,3.6
128.658,3.6
128.66,3.6
128.662,3.5
128.664,3.5
128.666,3.5
128.668,3.5
128.67,3.5
128.672,3.5
128.674,3.5
128.676,3.4
128.678,3.4
128.68,3.4
128.682,3.4
128.684,3.4
128.686,3.4
128.688,3.4
128.69,3.3
128.692,3.3
128.694,3.3
128.696,3.3
128.698,3.2
128.7,3.3
128.702,3.3
128.704,3.2
128.706,3.2
128.708,3.2
128.71,3.2
128.712,3.1
128.714,3.1
128.716,3.1
128.718,3.1
128.72,3.1
128.722,3.1
128.724,3.1
128.726,3
128.728,3
128.73,3
128.732,2.9
128.734,3
128.736,3
128.738,3
128.74,2.9
128.742,2.9
128.744,2.9
128.746,2.9
128.748,2.9
128.75,2.9
128.752,2.9
128.754,2.9
128.756,2.9
128.758,2.9
128.76,2.9
128.762,2.9
128.764,2.9
128.766,2.9
128.768,2.9
128.77,2.9
128.772,2.9
128.774,2.9
128.776,2.9
128.778,2.9
128.78,2.9
128.782,2.9
128.784,3
128.786,3.1
128.788,3.2
128.79,3.3
128.792,3.4
128.794,3.4
128.796,3.5
128.798,3.7
128.8,3.8
128.802,4
128.804,4.1
128.806,4.3
128.808,4.4
128.81,4.6
128.812,4.8
128.814,4.9
128.816,5.1
128.818,5.3
128.82,5.5
128.822,5.7
128.824,5.9
128.826,6
128.828,6.2
128.83,6.3
128.832,6.5
128.834,6.7
128.836,6.9
128.838,7.1
128.84,7.3
128.842,7.5
128.844,7.6
128.846,7.8
128.848,8
128.85,8.2
128.852,8.4
128.854,8.6
128.856,8.8
128.858,8.9
128.86,9.1
128.862,9.2
128.864,9.4
128.866,9.6
128.868,9.7
128.87,9.9
128.872,10.1
128.874,10.2
128.876,10.4
128.878,10.4
128.88,10.5
128.882,10.6
128.884,10.8
128.886,10.9
128.888,11
128.89,11.2
128.892,11.3
128.894,11.3
128.896,11.4
128.898,11.5
128.9,11.6
128.902,11.7
128.904,11.8
128.906,11.9
128.908,11.9
128.91,11.9
128.912,12
128.914,12
128.916,12
128.918,12.1
128.92,12.1
128.922,12.2
128.924,12.2
128.926,12.2
128.928,12.1
128.93,12.1
128.932,12.1
128.934,12.1
128.936,12.1
128.938,12.1
128.94,12
128.942,12
128.944,11.9
128.946,11.8
128.948,11.8
128.95,11.7
128.952,11.6
128.954,11.5
128.956,11.5
128.958,11.4
128.96,11.3
128.962,11.1
128.964,11
128.966,10.9
128.968,10.8
128.97,10.7
128.972,10.6
128.974,10.4
128.976,10.4
128.978,10.2
128.98,10.1
128.982,9.9
128.984,9.8
128.986,9.6
128.988,9.5
128.99,9.3
128.992,9.1
128.994,9
128.996,8.8
128.998,8.6
129,8.4
129.002,8.2
129.004,8.1
129.006,7.9
129.008,7.7
129.01,7.5
129.012,7.3
129.014,7.1
129.016,7
129.018,6.8
129.02,6.6
129.022,6.4
129.024,6.3
129.026,6.1
129.028,5.9
129.03,5.7
129.032,5.5
129.034,5.4
129.036,5.2
129.038,5.1
129.04,4.9
129.042,4.7
129.044,4.5
129.046,4.3
129.048,4.2
129.05,4
129.052,3.9
129.054,3.8
129.056,3.7
129.058,3.5
129.06,3.4
129.062,3.3
129.064,3.2
129.066,3.1
129.068,3.1
129.07,3
129.072,3
129.074,2.9
129.076,2.9
129.078,2.9
129.08,2.9
129.082,2.9
129.084,2.9
129.086,2.9
129.088,2.9
129.09,2.9
129.092,2.9
129.094,2.9
129.096,2.9
129.098,2.9
129.1,2.9
129.102,2.9
129.104,2.9
129.106,2.9
129.108,2.9
129.11,2.9
129.112,2.9
129.114,2.9
129.116,2.9
129.118,3
129.12,3
129.122,3
129.124,3.1
129.126,3
129.128,3
129.13,3.1
129.132,3.1
129.134,3.1
129.136,3.1
129.138,3.2
129.14,3.2
129.142,3.2
129.144,3.2
129.146,3.2
129.148,3.2
129.15,3.2
129.152,3.3
129.154,3.3
129.156,3.3
129.158,3.3
129.16,3.3
129.162,3.3
129.164,3.3
129.166,3.3
129.168,3.4
129.17,3.4
129.172,3.4
129.174,3.4
129.176,3.4
129.178,3.5
129.18,3.5
129.182,3.5
129.184,3.5
129.186,3.5
129.188,3.6
129.19,3.6
129.192,3.6
129.194,3.6
129.196,3.6
129.198,3.6
129.2,3.6
129.202,3.7
129.204,3.7
129.206,3.7
129.208,3.7
129.21,3.7
129.212,3.7
129.214,3.7
129.216,3.7
129.218,3.7
129.22,3.7
129.222,3.7
129.224,3.7
129.226,3.7
129.228,3.7
129.23,3.7
129.232,3.7
129.234,3.7
129.236,3.8
129.238,3.8
129.24,3.8
129.242,3.8
129.244,3.8
129.246,3.8
129.248,3.8
129.25,3.8
129.252,3.9
129.254,3.9
129.256,3.9
129.258,3.9
129.26,3.9
129.262,3.9
129.264,3.9
129.266,3.9
129.268,3.9
129.27,4
129.272,4
129.274,4
129.276,4
129.278,4.1
129.28,4.2
129.282,4.3
129.284,4.4
129.286,4.6
129.288,4.7
129.29,4.9
129.292,5.1
129.294,5.2
129.296,5.4
129.298,5.6
129.3,5.9
129.302,6.1
129.304,6.2
129.306,6.5
129.308,6.7
129.31,6.8
129.312,7
129.314,7.2
129.316,7.4
129.318,7.6
129.32,7.9
129.322,8
129.324,8.2
129.326,8.3
129.328,8.5
129.33,8.7
129.332,8.8
129.334,9
129.336,9.1
129.338,9.3
129.34,9.4
129.342,9.6
129.344,9.6
129.346,9.7
129.348,9.8
129.35,10
129.352,10.1
129.354,10.2
129.356,10.2
129.358,10.3
129.36,10.3
129.362,10.4
129.364,10.4
129.366,10.4
129.368,10.4
129.37,10.4
129.372,10.4
129.374,10.4
129.376,10.4
129.378,10.4
129.38,10.4
129.382,10.4
129.384,10.4
129.386,10.4
129.388,10.3
129.39,10.2
129.392,10.2
129.394,10.1
129.396,10
129.398,9.9
129.4,9.8
129.402,9.7
129.404,9.6
129.406,9.5
129.408,9.3
129.41,9.2
129.412,9
129.414,8.8
129.416,8.7
129.418,8.6
129.42,8.4
129.422,8.2
129.424,8.1
129.426,7.9
129.428,7.7
129.43,7.5
129.432,7.3
129.434,7.1
129.436,6.9
129.438,6.7
129.44,6.5
129.442,6.3
129.444,6.1
